company,username,status,sig_name,subproject,owners_file
Google LLC,medyagh,reviewer,sig-cluster-lifecycle,minikube,https://raw.githubusercontent.com/kubernetes/minikube/master/OWNERS
,blueelvis,reviewer,sig-cluster-lifecycle,minikube,https://raw.githubusercontent.com/kubernetes/minikube/master/OWNERS
Teradata,prasadkatti,reviewer,sig-cluster-lifecycle,minikube,https://raw.githubusercontent.com/kubernetes/minikube/master/OWNERS
TalkOut,prezha,reviewer,sig-cluster-lifecycle,minikube,https://raw.githubusercontent.com/kubernetes/minikube/master/OWNERS
Google LLC,spowelljr,reviewer,sig-cluster-lifecycle,minikube,https://raw.githubusercontent.com/kubernetes/minikube/master/OWNERS
Google LLC,klaases,reviewer,sig-cluster-lifecycle,minikube,https://raw.githubusercontent.com/kubernetes/minikube/master/OWNERS
Independent,alisondy,approver,sig-contributor-experience,community,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS
Red Hat Inc.,cblecker,approver,sig-contributor-experience,community,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS
CNCF,idvoretskyi,approver,sig-contributor-experience,community,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS
Apple Inc.,jdumars,approver,sig-contributor-experience,community,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,community,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS
VMware Inc.,nikhita,approver,sig-contributor-experience,community,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS
Apple Inc.,parispittman,approver,sig-contributor-experience,community,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS
Google LLC,spiffxp,approver,sig-contributor-experience,community,https://raw.githubusercontent.com/kubernetes/community/master/OWNERS
Stacklet,castrojo,approver,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes-sigs/discuss-theme/master/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes-sigs/discuss-theme/master/OWNERS
Stacklet,castrojo,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes-sigs/discuss-theme/master/OWNERS
Google LLC,mrbobbytables,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes-sigs/discuss-theme/master/OWNERS
Stacklet,castrojo,approver,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
Apple Inc.,parispittman,approver,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
Apple Inc.,parispittman,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
Stacklet,castrojo,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
Apple Inc.,jdumars,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
CNCF,idvoretskyi,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
CNCF,jeefy,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
Google LLC,mrbobbytables,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
Independent,markyjackson-taulia,reviewer,sig-contributor-experience,community-management,https://raw.githubusercontent.com/kubernetes/community/master/communication/OWNERS
AWS,chris-short,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes-sigs/contributor-tweets/master/OWNERS
Black Rock,gkarthiks,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes-sigs/contributor-tweets/master/OWNERS
Google LLC,kaslin,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes-sigs/contributor-tweets/master/OWNERS
Independent,mbbroberg,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes-sigs/contributor-tweets/master/OWNERS
Apple Inc.,parispittman,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes-sigs/contributor-tweets/master/OWNERS
Red Hat Inc.,pensu,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes-sigs/contributor-tweets/master/OWNERS
Independent,rajula96reddy,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes-sigs/contributor-tweets/master/OWNERS
Apple Inc.,parispittman,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
Independent,mbbroberg,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
Red Hat Inc.,pensu,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
Independent,rajula96reddy,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
Google LLC,kaslin,approver,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
AWS,chris-short,reviewer,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
CNCF,onlydole,reviewer,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
Apple Inc.,parispittman,reviewer,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
Independent,mbbroberg,reviewer,sig-contributor-experience,contributor-comms,https://raw.githubusercontent.com/kubernetes/community/master/communication/marketing-team/OWNERS
Stacklet,castrojo,approver,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/community/master/contributors/guide/OWNERS
Apple Inc.,parispittman,approver,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/community/master/contributors/guide/OWNERS
GitHub Inc.,guineveresaenger,approver,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/community/master/contributors/guide/OWNERS
Stacklet,castrojo,reviewer,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/community/master/contributors/guide/OWNERS
GitHub Inc.,guineveresaenger,reviewer,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/community/master/contributors/guide/OWNERS
CNCF,idvoretskyi,reviewer,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/community/master/contributors/guide/OWNERS
VMware Inc.,tpepper,reviewer,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/community/master/contributors/guide/OWNERS
Red Hat Inc.,jberkus,approver,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/contributor-site/master/OWNERS
CNCF,jeefy,approver,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/contributor-site/master/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,contributors-documentation,https://raw.githubusercontent.com/kubernetes/contributor-site/master/OWNERS
CNCF,lukaszgryglicki,approver,sig-contributor-experience,devstats,https://raw.githubusercontent.com/kubernetes/community/master/sig-contributor-experience/devstats/OWNERS
Red Hat Inc.,jberkus,approver,sig-contributor-experience,devstats,https://raw.githubusercontent.com/kubernetes/community/master/sig-contributor-experience/devstats/OWNERS
Zalando SE,lappleapple,approver,sig-contributor-experience,devstats,https://raw.githubusercontent.com/kubernetes/community/master/sig-contributor-experience/devstats/OWNERS
VMware Inc.,dims,reviewer,sig-contributor-experience,devstats,https://raw.githubusercontent.com/kubernetes/community/master/sig-contributor-experience/devstats/OWNERS
VMware Inc.,nikhita,reviewer,sig-contributor-experience,devstats,https://raw.githubusercontent.com/kubernetes/community/master/sig-contributor-experience/devstats/OWNERS
Apple Inc.,parispittman,approver,sig-contributor-experience,events,https://raw.githubusercontent.com/kubernetes/community/master/events/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,events,https://raw.githubusercontent.com/kubernetes/community/master/events/OWNERS
GitHub Inc.,guineveresaenger,approver,sig-contributor-experience,events,https://raw.githubusercontent.com/kubernetes/community/master/events/OWNERS
Red Hat Inc.,jberkus,approver,sig-contributor-experience,events,https://raw.githubusercontent.com/kubernetes/community/master/events/OWNERS
Apple Inc.,parispittman,reviewer,sig-contributor-experience,events,https://raw.githubusercontent.com/kubernetes/community/master/events/OWNERS
VMware Inc.,tpepper,reviewer,sig-contributor-experience,events,https://raw.githubusercontent.com/kubernetes/community/master/events/OWNERS
Red Hat Inc.,cblecker,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-client/.github/master/OWNERS
Google LLC,fejta,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-client/.github/master/OWNERS
CNCF,idvoretskyi,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-client/.github/master/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-client/.github/master/OWNERS
VMware Inc.,nikhita,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-client/.github/master/OWNERS
Google LLC,spiffxp,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-client/.github/master/OWNERS
Red Hat Inc.,cblecker,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-csi/.github/master/OWNERS
Google LLC,fejta,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-csi/.github/master/OWNERS
CNCF,idvoretskyi,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-csi/.github/master/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-csi/.github/master/OWNERS
VMware Inc.,nikhita,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-csi/.github/master/OWNERS
Google LLC,spiffxp,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-csi/.github/master/OWNERS
Red Hat Inc.,cblecker,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/.github/master/OWNERS
Google LLC,fejta,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/.github/master/OWNERS
CNCF,idvoretskyi,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/.github/master/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/.github/master/OWNERS
VMware Inc.,nikhita,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/.github/master/OWNERS
Google LLC,spiffxp,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/.github/master/OWNERS
VMware Inc.,dims,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
VMware Inc.,madhavjivrajani,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
VMware Inc.,nikhita,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
VMware Inc.,palnabarun,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
VMware Inc.,dims,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
VMware Inc.,madhavjivrajani,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
Google LLC,mrbobbytables,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
VMware Inc.,nikhita,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
VMware Inc.,palnabarun,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes-sigs/maintainers/main/OWNERS
Red Hat Inc.,cblecker,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/.github/master/OWNERS
Google LLC,fejta,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/.github/master/OWNERS
CNCF,idvoretskyi,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/.github/master/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/.github/master/OWNERS
VMware Inc.,nikhita,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/.github/master/OWNERS
Google LLC,spiffxp,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/.github/master/OWNERS
Red Hat Inc.,cblecker,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/community/master/github-management/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/community/master/github-management/OWNERS
VMware Inc.,nikhita,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/community/master/github-management/OWNERS
ALADJI INTERNATIONAL,ameukam,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/community/master/github-management/OWNERS
CNCF,idvoretskyi,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/community/master/github-management/OWNERS
VMware Inc.,palnabarun,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/community/master/github-management/OWNERS
ALADJI INTERNATIONAL,ameukam,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
Red Hat Inc.,cblecker,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
CNCF,idvoretskyi,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
Google LLC,mrbobbytables,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
VMware Inc.,nikhita,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
VMware Inc.,palnabarun,approver,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
ALADJI INTERNATIONAL,ameukam,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
Red Hat Inc.,cblecker,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
CNCF,idvoretskyi,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
Google LLC,mrbobbytables,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
VMware Inc.,nikhita,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
VMware Inc.,palnabarun,reviewer,sig-contributor-experience,github-management,https://raw.githubusercontent.com/kubernetes/org/master/OWNERS
Red Hat Inc.,jberkus,approver,sig-contributor-experience,mentoring,https://raw.githubusercontent.com/kubernetes-sigs/contributor-katacoda/main/OWNERS
VMware Inc.,madhavjivrajani,approver,sig-contributor-experience,mentoring,https://raw.githubusercontent.com/kubernetes-sigs/contributor-katacoda/main/OWNERS
CNCF,debanitrkl,approver,sig-contributor-experience,mentoring,https://raw.githubusercontent.com/kubernetes-sigs/contributor-katacoda/main/OWNERS
