License: Creative Commons Attribution-ShareAlike 4.0 International License
License Link: http://creativecommons.org/licenses/by-sa/4.0/
Author: Dr. Dawn M. Foster
Status: Updated on April 18 2022
Source URL: https://github.com/geekygirldawn/k8s_data/tree/main/datasets

company,username,status,sig_name,subproject,owners_file
Google LLC,lavalamp,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Weaveworks Inc.,luxas,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,mtaufen,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
ant group,yue9944882,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
Google LLC,logicalhan,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
Google LLC,roycaihw,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/apiextensions-apiserver/master/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
ant group,yue9944882,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
Google LLC,logicalhan,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
Google LLC,roycaihw,reviewer,sig-api-machinery,server-crd,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiextensions-apiserver/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Red Hat Inc.,smarterclayton,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Red Hat Inc.,smarterclayton,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Google LLC,wojtek-t,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Google LLC,caesarxuchao,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
VMware Inc.,ncdc,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
VMware Inc.,enj,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Huawei Technologies Co. Ltd,hzxuzhonghu,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Google LLC,apelisse,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Red Hat Inc.,tkashem,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/apiserver/master/OWNERS
Google LLC,andrewsykim,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,cheftako,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,mtaufen,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,andrewsykim,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,cici37,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,jiahuif,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Weaveworks Inc.,luxas,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,mtaufen,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/controller-manager/master/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Red Hat Inc.,smarterclayton,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Red Hat Inc.,smarterclayton,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Google LLC,wojtek-t,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Google LLC,caesarxuchao,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
VMware Inc.,ncdc,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
VMware Inc.,enj,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Huawei Technologies Co. Ltd,hzxuzhonghu,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Google LLC,apelisse,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Red Hat Inc.,tkashem,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/apiserver/OWNERS
Google LLC,andrewsykim,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,cheftako,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,mtaufen,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,andrewsykim,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,cici37,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,jiahuif,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Weaveworks Inc.,luxas,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,mtaufen,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-frameworks,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Apple Inc.,pwittrock,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-builder-alpha/master/OWNERS
ant group,yue9944882,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-builder-alpha/master/OWNERS
Apple Inc.,pwittrock,reviewer,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-builder-alpha/master/OWNERS
ant group,yue9944882,reviewer,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-builder-alpha/master/OWNERS
Google LLC,directxman12,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-runtime/master/OWNERS
Apple Inc.,gabbifish,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-runtime/master/OWNERS
Apple Inc.,pwittrock,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-runtime/master/OWNERS
ant group,yue9944882,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-runtime/master/OWNERS
Google LLC,directxman12,reviewer,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-runtime/master/OWNERS
Apple Inc.,gabbifish,reviewer,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-runtime/master/OWNERS
Apple Inc.,pwittrock,reviewer,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-runtime/master/OWNERS
ant group,yue9944882,reviewer,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/apiserver-runtime/master/OWNERS
Google LLC,justinsb,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/kubebuilder-declarative-pattern/master/OWNERS
Google LLC,johnsonj,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/kubebuilder-declarative-pattern/master/OWNERS
NEC Corporation,atoato88,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes-sigs/kubebuilder-declarative-pattern/master/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-sdk,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/sample-apiserver/OWNERS
